ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
John Gentry - 128379,2024,-11.69,-12.38,-11.46,-10.54,3,0.441216523,0.241942805,0.041307308,0.171130277,0.099409896,0.687585266,0.695630337,0.850184957,0.713316893,0.60463005,0.302315025,0.083976396,0.310031775,0.296413981,0.713245335,0.665988815,0.565380997,0.658513641,0.02950522,0.222423967,0.054471176,0,0.064911484,0.432407829,0.527707168,0.565380997,0.658513641,0,69.825,218.4,31.101,73.677,17.6,1.644,4.732,32.9,116.8,7.106,4.358,4.51
Keyon Mozee - 145809,2024,-11.71,-13.9,-8.16,0.82,4,0.709487063,0.462551067,0.370857921,0.353154789,0.61098502,0.068212824,0.537920643,0.517879162,0.532675709,0.810712665,0.701316387,0.474807081,0.560599183,0.755787562,0.084660901,0.557193696,0.565380997,0.658513641,0.21697685,0.202905129,0.383567862,0.321833863,0.316386745,0.023668639,0.594814438,0.565380997,0.658513641,0,71.725,235,31.6,75.55,19.6,1.554,4.516,34.1,119,7.12,4.302,4.594
Yasin Willis - 183381,2024,-11.77,-15.19,-12.07,-10.1,1,0.131638675,0.308216069,0.137539719,0.255106673,0.345438039,0.255570714,0.105474636,0.511097411,0.627003699,0.123921925,0.234679982,0.108488425,0.191556968,0.24648207,0.183887119,0.070665989,0.565380997,0.658513641,0.257376305,0.482069905,0.287789378,0.486609169,0.560599183,0.460172963,0.309100153,0.565380997,0.658513641,1,71.325,222.4,31.1,74.326,20.2,1.618,4.658,33.2,117.8,7.16,4.284,4.538
Jaziun Patterson - 156421,2024,-11.94,-19.75,-13.09,-8.97,2,0.35814798,0.099409896,0.046754426,0.341806627,0.524738992,0.159618008,0.255650427,0.392725031,0.238594328,0.326827054,0.08851566,0.160236042,0.255106673,0.517476169,0.176149294,0.279613625,0.565380997,0.658513641,0.556513845,0.174761689,0.012256015,0.552428507,0.521561507,0.251706873,0.358922217,0.565380997,0.658513641,1,71.4,221,31.425,75.525,21.2,1.594,4.584,32.3,116.2,7.128,4.294,4.544
Vaughn Blue - 174921,2024,-12.15,-13.75,-9.64,-2.97,1,0.113481616,0.059918293,0.861552429,0.277349069,0.077621425,0.593451569,0.11702662,0.257090012,0.118988903,0.106218793,0.05265547,0.704493872,0.204720835,0.068996823,0.426035503,0.080325369,0.173095014,0.105362183,0.21697685,0.118474807,0.906945075,0.509759419,0.163867453,0.747837961,0.329435689,0.173095014,0.105362183,0,71.225,217.8,31.375,75.225,21.6,1.602,4.572,33.4,116.6,7.184,4.324,4.596
James Peoples - 183706,2024,-12.53,-13.7,-12.84,-11.94,1,0.262369496,0.75351793,0.131638675,0.497049478,0.567862006,0.005002274,0.391260673,0.511097411,0.627003699,0.227871085,0.608715388,0.107126645,0.346799818,0.406718112,0.004096495,0.241484494,0.565380997,0.658513641,0.45438039,0.847934635,0.281434408,0.70857921,0.729913754,0.014565316,0.622775801,0.565380997,0.658513641,1,70.851,222.6,30.475,73.352,21.8,1.602,4.686,31.5,115,7.164,4.382,4.516
Dylan Downing - 128352,2024,-12.83,-15.77,-13.46,-12.37,4,0.334543804,0.711756695,0.113935542,0.247389923,0.29913754,0.402455662,0.567553993,0.658446363,0.586929716,0.493871993,0.875624149,0.204266909,0.36586473,0.517476169,0.384160218,0.534316218,0.565380997,0.658513641,0.380390377,0.613254653,0.076713572,0.355424421,0.30549251,0.513427401,0.439247585,0.565380997,0.658513641,1,70.276,216,30.35,73.452,16.2,1.606,4.668,32.4,115.6,7.146,4.39,4.532
Cole Tabb - 188876,2024,-12.86,-14.8,-12.64,-10.32,1,0.033590558,0.556513845,0.305038584,0,0.367226509,0.155070487,0.507282772,0.511097411,0.627003699,0.033136632,0.408079891,0.216522923,0,0.259645937,0.124715521,0.319776309,0.565380997,0.658513641,0.083522469,0.702678166,0.497957331,0,0.578756241,0.339098771,0.7061515,0.565380997,0.658513641,1,71.375,222,31.125,74.626,20,1.574,4.582,33,117.6,7.228,4.38,4.538
CaLil Valentine - 183515,2024,-12.86,-15.09,-13.11,-10.73,1,0.295506128,0.169314571,0.212891512,0.152519292,0.320018157,0.561618918,0.361125063,0.511097411,0.627003699,0.253744893,0.135270086,0.157512483,0.122106219,0.231956423,0.401456532,0.222674123,0.565380997,0.658513641,0.505220154,0.30685429,0.385383568,0.330458466,0.528370404,0.726900319,0.598881546,0.565380997,0.658513641,1,71.575,220.4,31.3,75.201,20.2,1.586,4.598,32.7,116,7.18,4.334,4.526
Charlie Offerdahl - 146314,2024,-12.9,-14.68,-12.86,-11.59,2,0.086699955,0.391738538,0.344984113,0.155242851,0.261007717,0.301500682,0.246107484,0.511097411,0.627003699,0.132092601,0.476622787,0.260099864,0.310031775,0.195188379,0.375056896,0.162175902,0.565380997,0.658513641,0.02950522,0.321833863,0.504766228,0,0.455288243,0.309968138,0.506863244,0.565380997,0.658513641,1,70.925,215,30.925,73.951,21.2,1.588,4.602,32.7,116.8,7.168,4.346,4.524
Caleb Komolafe - 176513,2024,-13.14,-17.32,-13.91,-11.23,1,0.270540172,0.801634135,0.054017249,0,0.152519292,0.076853115,0.103465595,0.556103576,0.200986436,0.235587835,0.653200182,0.046754426,0,0.126191557,0.071461083,0.069140824,0.325493885,0.168391345,0.467998184,0.876985928,0.132546527,0,0.316386745,0.176149294,0.30655821,0.325493885,0.168391345,1,71.45,224.2,30.9,74.101,19.4,1.606,4.652,33.5,117.2,7.154,4.284,4.532
Caleb Ramseur - 172143,2024,-13.18,-13.18,-11.89,-9.86,1,0.076259646,0.455288243,0.062641852,0,0.335905583,0.917689859,0.620291311,0.511097411,0.627003699,0.071266455,0.335451657,0.054925102,0,0.241488879,0.826126536,0.422979156,0.565380997,0.658513641,0.15660463,0.621425329,0.151611439,0,0.549704948,0.943104233,0.796644637,0.565380997,0.658513641,0,70.175,224.2,30.775,73.576,18.4,1.616,4.716,33.4,115.6,7.34,4.35,4.498
Noah Vaughn - 175443,2024,-13.22,-15.14,-13.76,-13.15,1,0.131638675,0.104857013,0.044484793,0,0.143894689,0.770350159,0.461074837,0.511097411,0.627003699,0.123921925,0.08851566,0.040399455,0,0.11938266,0.595357305,0.285205897,0.565380997,0.658513641,0.257376305,0.202905129,0.11166591,0,0.297321834,0.854346837,0.670564311,0.565380997,0.658513641,1,71.6,220.8,31.2,74.876,18.4,1.618,4.698,31.8,115.4,7.178,4.386,4.516
Daba Fofana - 144305,2024,-13.35,-13.55,-10.34,-4.67,3,0.688152519,0.687244666,0.151611439,0.403994553,0.276441217,0.308776717,0.532898041,0.61837238,0.483970407,0.822060826,0.696777122,0.324103495,0.356786201,0.355424421,0.777878926,0.458057956,0.565380997,0.658513641,0.564230595,0.664094417,0.095324557,0.571039492,0.358601906,0.023668639,0.582104728,0.565380997,0.658513641,0,72.175,241.2,31.825,76.25,22.8,1.596,4.65,31.1,113.6,7.124,4.356,4.596
Jaiden Credle - 158060,2024,-13.37,-13.46,-9.93,-4.43,3,0.591012256,0.642759873,0.198365865,0.210167953,0.272355878,0.316052751,0.097438473,0.014180025,0.0702836,0.560145256,0.67135724,0.339083069,0.287335452,0.401724921,0.443786982,0.358922217,0.565380997,0.658513641,0.669541534,0.482069905,0.06672719,0.255560599,0.316386745,0.023668639,0.073716319,0.565380997,0.658513641,0,72.425,232.6,31.65,75.875,17.6,1.546,4.542,34.6,118.6,7.066,4.298,4.594
Jacqez Barksdale - 176082,2024,-13.68,-17.43,-13.04,-8.42,2,0.414434862,0.334543804,0.403540626,0.307762143,0.434861552,0.288312869,0.454043194,0.49568434,0.44081381,0.419428053,0.387199274,0.321379936,0.302768951,0.482523831,0.426035503,0.462125064,0.427093133,0.372530574,0.505220154,0.325465275,0.551520654,0.426690876,0.398093509,0.209376422,0.508896797,0.427093133,0.372530574,0,72.6,237,31.776,75.476,20.2,1.538,4.532,32.9,122.4,7.122,4.344,4.592
JMarion Burnette - 190802,2024,-14.05,-15.76,-13.71,-11.56,1,0.203812982,0.070358602,0.201089424,0,0.330912392,0.324693042,0.287292818,0.511097411,0.627003699,0.181570586,0.059918293,0.149341807,0,0.239219246,0.235776058,0.182511439,0.565380997,0.658513641,0.367680436,0.135270086,0.370857921,0,0.542896051,0.539827037,0.549059481,0.565380997,0.658513641,1,71.9,223.6,31.525,75.501,18.8,1.626,4.632,32.3,115.4,7.116,4.284,4.526
Mike Mitchell - 176656,2024,-14.12,-20,-14.62,-11.67,1,0.24648207,0.09759419,0.061280073,0.171584203,0.088061734,0.155070487,0.513812155,0.511097411,0.627003699,0.21561507,0.083522469,0.053109396,0.135270086,0.076259646,0.124715521,0.324860193,0.565380997,0.658513641,0.431684067,0.186563777,0.149795733,0.361779392,0.180662733,0.339098771,0.714285714,0.565380997,0.658513641,1,70.525,219.4,30.8,73.701,20,1.622,4.626,32.8,117,7.098,4.3,4.56
Ezell Jolly - 175641,2024,-14.14,-22.71,-16.85,-11.71,1,0.385383568,0.33499773,0.114843395,0.123921925,0.143894689,0.67166894,0.354595681,0.511097411,0.627003699,0.331366319,0.255560599,0.091693146,0.103041307,0.11938266,0.489303596,0.217590239,0.565380997,0.658513641,0.608261462,0.516114389,0.253744893,0.276895143,0.297321834,0.794264907,0.59430605,0.565380997,0.658513641,0,71.625,230.4,31.6,75.926,20.6,1.668,4.774,33.9,115.8,7.282,4.38,4.584
Jamari Ferrell - 71409,2024,-14.24,-19.63,-15.74,-12.39,2,0.403994553,0.411257376,0.11938266,0.126191557,0.15660463,0.193269668,0.183827223,0.241676942,0.239210851,0.415796641,0.353608715,0.165683159,0.124375851,0.153881071,0.258989531,0.148957804,0.565380997,0.658513641,0.492056287,0.524285066,0.142078983,0.238311394,0.265546981,0.209376422,0.376715811,0.565380997,0.658513641,0,70.7,220.2,30.825,73.476,20.6,1.618,4.642,32.2,116.2,7.194,4.276,4.582
Chris Davis - 188861,2024,-14.29,-17.94,-14.83,-13.13,1,0.305038584,0.308216069,0.197004085,0,0.589650477,0.118235562,0.266197891,0.482737361,0.314426634,0.262823423,0.234679982,0.147980027,0,0.425783023,0.102412381,0.170818505,0.290686736,0.246472248,0.517022242,0.482069905,0.368588289,0,0.748070813,0.286299499,0.531774276,0.290686736,0.246472248,1,71.55,226.4,31.25,74.726,20.8,1.612,4.68,33.8,117.8,7.118,4.242,4.532
Andrew Paul - 124736,2024,-14.3,-15.95,-12.16,-6.65,2,0.112119837,0.307308216,0.190649115,0.881525193,0.589650477,0.109595271,0.525364139,0.511097411,0.627003699,0.139809351,0.601906491,0.196550159,0.946890604,0.534725374,0.192990442,0.665988815,0.565380997,0.658513641,0.106218793,0.071720381,0.257376305,0.600544712,0.630049932,0.018661812,0.527707168,0.565380997,0.658513641,0,73,246.2,31.9,76.1,21.8,1.576,4.572,33.2,119.4,7.062,4.276,4.592
Sam Scott - 150701,2024,-14.31,-16.97,-11.2,-3.96,2,0.445301861,0.429414435,0.32864276,0.419428053,0.442124376,0.428831287,0.285283777,0.379778052,0.40567201,0.481615978,0.344530186,0.312301407,0.346799818,0.505674081,0.352298589,0.459583122,0.532455315,0.40639699,0.45438039,0.576486609,0.41715842,0.571039492,0.389468906,0.563950842,0.251652262,0.532455315,0.40639699,0,72.25,236.8,31.6,75.9,21.2,1.558,4.562,33.4,121.8,7.21,4.304,4.608
Tariq Sims - 145353,2024,-14.6,-17.49,-13.19,-7.81,1,0.08851566,0.072174308,0.206990468,0.816159782,0.052201543,0.008640291,0.271220492,0.511097411,0.627003699,0.081706764,0.061733999,0.152519292,0.607353609,0.047662279,0.007737824,0.173360447,0.565380997,0.658513641,0.176577394,0.139355424,0.378574671,0.880163414,0.106672719,0.023668639,0.535332994,0.565380997,0.658513641,0,70.7,215.4,30.625,73.225,19.8,1.59,4.6,32,115.8,7.062,4.276,4.59
Christian Washington - 163362,2024,-14.63,-14.63,-10.06,-2.17,2,0.572401271,0.783477077,0.309577848,0.213345438,0.646391285,0.494315598,0.430436966,0.5,0.456843403,0.525192919,0.807989106,0.284611893,0.450295052,0.608715388,0.591715976,0.509405186,0.451552211,0.460018815,0.676804358,0.715842034,0.396731729,0,0.658193373,0.367319071,0.412302999,0.451552211,0.460018815,0,72.175,235.2,31.725,75.825,19.2,1.552,4.542,33.9,120.4,7.13,4.298,4.592
Owen Allen - 127306,2024,-14.91,-24.36,-17.73,-12.39,1,0.497503404,0.094416704,0.065365411,0.230594644,0.222423967,0.565711687,0.655449523,0.511097411,0.627003699,0.396731729,0.079891058,0.056740808,0.175215615,0.173853836,0.565771507,0.456024403,0.565380997,0.658513641,0.702678166,0.1783931,0.157512483,0.452110758,0.416250567,0.520710059,0.814946619,0.565380997,0.658513641,0,72.325,236.8,31.751,76.276,18.2,1.672,4.728,31.8,114.4,7.214,4.352,4.568
Sevaughn Clark - 99159,2024,-15.01,-20.84,-15.55,-8.75,1,0.403994553,0.096686337,0.183386291,0,0.036314117,0.394724875,0.122049221,0.221331689,0.228729963,0.341806627,0.08216069,0.137085792,0,0.033590558,0.287209832,0.083884087,0.158984008,0.192850423,0.625964594,0.185201997,0.350885157,0,0.074897867,0.601729631,0.340620234,0.158984008,0.192850423,0,71.225,218.8,31.6,75.575,20.4,1.634,4.634,34.2,117.6,7.152,4.316,4.582
Jordan Marshall - 190837,2024,-15.01,-20.09,-15.54,-13.9,1,0.08851566,0.978665456,0.056740808,0,0.669541534,0.008640291,0.466599699,0.511097411,0.627003699,0.081706764,0.930095325,0.049477985,0,0.482523831,0.007737824,0.289781393,0.565380997,0.658513641,0.176577394,0.986836133,0.142078983,0,0.796187018,0.023668639,0.675648195,0.565380997,0.658513641,1,69.95,216.8,30.35,73.401,17.4,1.562,4.598,32.1,115,7.222,4.45,4.55
DJ McKinney - 175620,2024,-15.57,-16.21,-14.59,-9.97,1,0.641398094,0.216522923,0.199273718,0.304584657,0.132546527,0.737153251,0.649924661,0.750308261,0.603575832,0.50703586,0.166591012,0.14888788,0.221516114,0.110304131,0.554392353,0.665988815,0.564440263,0.403574788,0.808896959,0.369496142,0.370403995,0.538810713,0.274625511,0.833409194,0.527707168,0.564440263,0.403574788,0,70.301,227,31.075,74.801,19.8,1.72,4.808,32.4,114,7.318,4.384,4.616
Benjamin Hall - 174038,2024,-15.77,-18.79,-16.62,-15.44,1,0.046754426,0.517022242,0.017703132,0,0.004539265,0.282401091,0.438975389,0.511097411,0.627003699,0.045392646,0.384021788,0.017703132,0,0.004085338,0.205735093,0.274021352,0.565380997,0.658513641,0.106218793,0.677258284,0.042669088,0,0.012709941,0.490669094,0.656329436,0.565380997,0.658513641,1,70.35,214.8,30.725,73.126,20.4,1.626,4.688,33.1,116.8,7.178,4.386,4.538
Taylor Tatum - 188782,2024,-15.84,-16.88,-12.55,-6.82,1,0.319564231,0.063095778,0.173399909,0.702678166,0.567862006,0.383356071,0.287795078,0.642416769,0.352651048,0.27598729,0.056286882,0.133000454,0.498411257,0.406718112,0.28038234,0.183019827,0.37158984,0.274694262,0.537448933,0.124375851,0.34271448,0.822060826,0.729913754,0.593536641,0.54956787,0.37158984,0.274694262,1,71.5,225,30.8,74.5,23.6,1.624,4.668,31,115.4,7.19,4.348,4.6
Shomari Lawrence - 141839,2024,-15.91,-16.5,-13.02,-6.95,2,0.558783477,0.564684521,0.160236042,0.243304585,0.729005901,0.092314688,0.127574083,0.228729963,0.088162762,0.625510667,0.428506582,0.133908307,0.235133908,0.682251475,0.12016386,0.150482969,0.565380997,0.658513641,0.431684067,0.698138901,0.301861099,0.361779392,0.73808443,0.123805189,0.239959329,0.565380997,0.658513641,0,72.475,234.2,31.35,75.175,21.8,1.538,4.54,34.5,119.8,7.17,4.32,4.6
Terron Kellman - 158048,2024,-16.33,-20.93,-17.09,-13,2,0.396277803,0.897412619,0.596459374,0.084430322,0.273717658,0.133697135,0.242591662,0.421701603,0.260789149,0.42623695,0.85882887,0.624602814,0.092600999,0.2246936,0.139280838,0.205897306,0.565380997,0.658513641,0.442124376,0.89605084,0.518837948,0,0.438039038,0.259444697,0.435180478,0.565380997,0.658513641,0,70.125,219.4,30.625,72.851,22,1.582,4.568,31.3,115,7.208,4.422,4.58
Curtis Douglas - 176095,2024,-17.17,-25.05,-19.38,-13.36,1,0.236949614,0.101679528,0.029959147,0,0.312301407,0.058208276,0.134605726,0.419235512,0.255856967,0.208806173,0.086699955,0.028597367,0,0.226509305,0.055530269,0.09252669,0.254938852,0.211665099,0.414434862,0.195188379,0.070358602,0,0.521561507,0.136094675,0.362480935,0.254938852,0.211665099,0,71.55,221,31.6,75.525,20.2,1.612,4.578,32.1,115.8,7.084,4.276,4.578
Jabari Bates - 157835,2024,-17.39,-18.07,-15.59,-11.61,1,0.350885157,0.810258738,0.24648207,0.133000454,0.430322288,0.259663483,0.277247614,0.549938348,0.420468557,0.301861099,0.667725828,0.1783931,0.108488425,0.300045393,0.187073282,0.175394001,0.32173095,0.298212606,0.570585565,0.883340899,0.429414435,0.293690422,0.630049932,0.466545289,0.540416878,0.32173095,0.298212606,0,72.725,242.4,31.8,75.851,20.6,1.598,4.64,34.4,118.2,7.21,4.412,4.604
Simeon Price - 146843,2024,-17.81,-23.13,-18.05,-14.53,2,0.147980027,0.419881979,0.270086246,0,0.228325011,0.409276944,0.377197388,0.672009864,0.556103576,0.190649115,0.335451657,0.59055833,0,0.255560599,0.599908967,0.373157092,0.565380997,0.658513641,0.15660463,0.565138448,0.076713572,0,0.274625511,0.209376422,0.470259278,0.565380997,0.658513641,0,70,213.2,30.7,73.226,16.4,1.606,4.714,32.1,117,7.124,4.362,4.554
Duncan Brune - 184113,2024,-17.84,-18.17,-15.09,-10.66,1,0.013617794,0.014525647,0,0.448933273,0.35179301,0.008640291,0.489201406,0.511097411,0.627003699,0.013617794,0.013617794,0,0.310031775,0.250567408,0.007737824,0.307574987,0.565380997,0.658513641,0.02950522,0.02178847,0,0.666364049,0.566500227,0.023668639,0.691408236,0.565380997,0.658513641,0,70.85,221,31.075,74.125,22,1.616,4.642,31.7,114.8,7.178,4.352,4.592
Tyler Purdy - 101842,2024,-18.27,-18.72,-14.81,-8.43,1,0.131638675,0.195188379,0.044484793,0.725828416,0.408987744,0.561618918,0.649924661,0.511097411,0.627003699,0.123921925,0.152973218,0.040399455,0.518837948,0.290512937,0.401456532,0.665988815,0.565380997,0.658513641,0.257376305,0.34407626,0.11166591,0.836586473,0.614616432,0.726900319,0.527707168,0.565380997,0.658513641,0,71.7,226,31.325,75.025,22.4,1.692,4.8,31.3,112.6,7.272,4.368,4.61
Jake Rendina - 171009,2024,-18.92,-20.68,-16.33,-11.24,1,0.046754426,0.009532456,0,0.369042215,0.094416704,0.008640291,0.413862381,0.511097411,0.627003699,0.045392646,0.008624603,0,0.255106673,0.080798911,0.007737824,0.257752923,0.565380997,0.658513641,0.106218793,0.015887426,0,0.600544712,0.192010894,0.023668639,0.63904423,0.565380997,0.658513641,0,70.85,223.8,31.175,74.2,22.8,1.63,4.684,31.9,115.2,7.116,4.302,4.592
Joquez Smith - 173281,2024,-18.94,-21.17,-16.69,-9.74,2,0.313663187,0.205174762,0.374489333,0.162505674,0.273263731,0.246020919,0.171270718,0.183107275,0.270653514,0.368588289,0.204266909,0.324103495,0.177031321,0.305946437,0.304961311,0.118454499,0.163687676,0.230479774,0.292782569,0.262369496,0.481615978,0.255560599,0.316386745,0.279927173,0.409252669,0.163687676,0.230479774,0,71.525,220.2,31.175,74.4,20.8,1.612,4.578,32.1,115.8,7.156,4.274,4.594
Devin Green - 188487,2024,-19.89,-20.5,-16.7,-11.07,1,0.033590558,0.036768044,0.019972764,0.39536995,0.095778484,0.008640291,0.44249121,0.511097411,0.627003699,0.033136632,0.033590558,0.019972764,0.271901952,0.082614616,0.007737824,0.276563294,0.565380997,0.658513641,0.083522469,0.076713572,0.047208352,0.619155697,0.199727644,0.023668639,0.659888155,0.565380997,0.658513641,0,70.85,223.8,31.175,74.2,22.8,1.644,4.722,31.6,114.8,7.116,4.302,4.592
Terrence Gist - 173865,2024,-20.35,-26.65,-20.73,-16.98,1,0.168860645,0.043576941,0.009986382,0,0.088061734,0.008640291,0.474635861,0.511097411,0.627003699,0.153427145,0.041307308,0.009986382,0,0.076259646,0.007737824,0.295882054,0.565380997,0.658513641,0.320018157,0.08987744,0.018610985,0,0.180662733,0.023668639,0.681240468,0.565380997,0.658513641,0,70.375,219.8,30.85,73.701,20.8,1.652,4.714,32.3,115,7.116,4.302,4.564
Lloyd Avant - 190713,2024,-21.01,-21.55,-16.61,-8.11,1,0.486609169,0.217884703,0.117566954,0.110304131,0.282342261,0.511141428,0.14565545,0.099876695,0.212083847,0.38901498,0.167044939,0.093054925,0.097140263,0.208352247,0.364588075,0.09913574,0.089369708,0.174976482,0.695869269,0.369950068,0.257376305,0.244666364,0.492056287,0.686845699,0.382308083,0.089369708,0.174976482,0,72.025,220.6,31.65,76.1,18.6,1.638,4.64,33.7,116,7.19,4.316,4.594
Enoch Nawahine - 97303,2024,-21.48,-23,-18.64,-13.59,1,0.061733999,0.171584203,0.069450749,0.345891966,0.052201543,0.056389268,0.341034656,0.511097411,0.627003699,0.058102587,0.137993645,0.05901044,0.241034952,0.047662279,0.054619936,0.211489578,0.565380997,0.658513641,0.130730822,0.310939628,0.165683159,0.578756241,0.106672719,0.130177515,0.585663447,0.565380997,0.658513641,1,70.725,221,31.25,74.601,20,1.626,4.672,32.6,116,7.098,4.3,4.592
Lamar Radcliffe - 188843,2024,-22.48,-22.89,-17.77,-9.93,1,0.101679528,0.133000454,0.183386291,0.289151158,0.759418974,0.008640291,0.483676544,0.511097411,0.627003699,0.094870631,0.110304131,0.137085792,0.211075806,0.572401271,0.007737824,0.302999492,0.565380997,0.658513641,0.197911938,0.24648207,0.350885157,0.525646845,0.852927826,0.023668639,0.68683274,0.565380997,0.658513641,0,72.15,235.2,31.3,75.1,21.2,1.574,4.562,33.1,118,7.194,4.412,4.59
Bryson Donnell - 157328,2024,-22.6,-23.46,-19.07,-12.63,1,0.131638675,0.699954607,0.333182025,0,0.450295052,0.08003638,0.302862883,0.511097411,0.627003699,0.123921925,0.550612801,0.230594644,0,0.317294598,0.073736914,0.192679207,0.565380997,0.658513641,0.257376305,0.810258738,0.525192919,0,0.650930549,0.184342285,0.563294357,0.565380997,0.658513641,0,71.925,237.6,31.45,74.826,21.4,1.572,4.554,30.8,115.2,7.208,4.404,4.598
Ayden Harris - 184075,2024,-23.16,-23.58,-18.47,-10.28,1,0.033590558,0.036768044,0.305038584,0.39536995,0.62641852,0.008640291,0.506278252,0.511097411,0.627003699,0.033136632,0.033590558,0.216522923,0.271901952,0.451202905,0.007737824,0.319267921,0.565380997,0.658513641,0.083522469,0.076713572,0.497957331,0.619155697,0.769859283,0.023668639,0.705643111,0.565380997,0.658513641,0,72.15,235.2,31.3,75.1,21.2,1.574,4.562,33.1,118,7.112,4.36,4.59
