ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Elijah Metcalf - 145307,2024,6.01,1.78,8.25,18.53,3,71.72,54.95,2,0.67,0.864889209,0.855996147,0.789292021,0.658620068,0.580435957,0.700594487,0.763285894,0.207350027,0.724734282,0.973109648,0.886659175,0.775806711,0.901268261,0.357039653,0.899662867,0.050329106,0.455048965,0.51637502,0,0.146171135,0.119762402,0,0,0,1,74,210.6,32.05,77.425,14.8,1.552,4.554,36,123.6,6.746,4.186,4.462,0.449760281,71.694
Collin Dixon - 175954,2024,5.93,-0.12,12.08,29.39,1,45.54,59.88,0,0,0.765267519,0.724514368,0.724514368,0.674112772,0.137813007,0.499189335,0,0.301387137,0.775355792,0.615106759,0.158211591,0.473992615,0,0.312329427,0.740809119,0.615106759,0.158211591,0.473992615,0,0.312329427,0.740809119,1,0,1,0,73.625,199,32.325,77.45,13.4,1.514,4.442,37.7,128,7.048,4.222,4.424,0.384044224,80.868
Chase Penry - 86538,2024,5.91,-3.69,9.84,25.63,1,47.67,8.41,0,0,0.732480634,0.868518221,0.554984749,0.30120699,0.394343362,0.355251306,0.319582057,0.51540263,0.174743289,0.465885375,0.744822604,0.537164874,0.513164232,0.959704607,0.548242093,0,0.113581634,0.138706052,0,0.162144807,0.001444855,0,0,1,0,73.75,201.2,32.175,77.3,12.8,1.512,4.422,35.4,126.8,7.18,4.406,4.462,0.17077702,77.37
Malique Dieudonne - 145947,2024,5.9,-2.57,9.53,21.78,1,11.84,8.6,1,1,0.304809944,0.428720501,0.283191524,0.605116195,0.188254369,0.264637002,0.343001261,0.845973698,0.254188435,0.71030663,0.644244662,0.38529459,0.599775245,0.957697865,0.359768823,0.301091668,0.138866592,0.211350136,0,0.448226039,0.174185262,0,0,1,0,74.125,204.2,31.875,76.225,15.4,1.52,4.472,33.4,121.4,7.072,4.378,4.526,0.022812565,75.336
Simeon Evans - 147304,2024,5.76,-3.8,9.67,25.7,2,28.82,65.9,1,0.5,0.732120339,0.875020067,0.622090223,0.624752297,0.948838047,0.829039813,0.819311836,0.215096379,0.519185732,0.736795633,0.966928881,0.815058597,0.88521432,0.242896131,0.631883127,0.370203885,0.89902071,0.731337293,0,0.212393643,0.391234548,0,0,0,1,72.375,204.8,31.725,76.4,13.8,1.518,4.436,38.8,126.2,7.124,4.338,4.52,0.658481091,72.372
Marlyn Johnson - 98289,2024,5.73,0.7,13.04,32.33,2,48.45,20.49,0,0,0.352729238,0.618718895,0.064536844,0.571969015,0.519185732,0.421185372,0.432354531,0.756800576,0.382273464,0.884170814,0.850858886,0.742013164,0.914593033,0.946139027,0.794188473,0.110691925,0.344838658,0.135254455,0,0.407770108,0.113501365,0,0,1,0,73,193.8,31.8,76.6,12.6,1.52,4.52,35.1,127.6,7.132,4.388,4.456,0.121179996,73.354
Stephen Gosnell - 122834,2024,5.61,-1.89,7.5,21.02,2,29.12,53.48,1,0.5,0.380291839,0.54912506,0.083079146,0.800576473,0.128625473,0.460817871,0.393082328,0.483696631,0.613583138,0.845962434,0.272114304,0.648739766,0.565740889,0.758147375,0.659656446,0.460587574,0.087975598,0.329426874,0,0.312329427,0.548242093,1,0,1,0,74.15,217.4,32.65,78.05,14,1.532,4.496,36.7,125.4,7.004,4.312,4.506,0.395410209,74.826
Marcus Sanders - 158361,2024,5.56,-3.78,9.4,22.85,1,2.77,6.2,1,1,0.277607638,0.384010275,0.234066463,0.418303008,0.439200144,0.459736984,0.553954242,0.650693569,0.395964691,0.586049125,0.899422058,0.829426874,0.709022315,0.888425108,0.479932573,0.289452561,0.124418045,0.277171296,0.443971745,0.338497351,0.198988602,0,0,1,0,74.125,204.2,31.875,76.225,15.4,1.52,4.472,33.4,121.4,7.072,4.346,4.526,0.070756355,75.336
Brock Rechsteiner - 150309,2024,5.49,-7.8,8.38,24.36,1,52.35,65.9,0,0,0.218699333,0.256140633,0.256140633,0.341560079,0.17546388,0.236533958,0.653575932,0.610700775,0.701495226,0.502408091,0.24048804,0.63669931,0.709022315,0.865066624,0.944854712,0.087172901,0.06838979,0.025284957,0,0.235992936,0.119762402,0,0,0,1,72.825,201.8,30.875,75.4,13.6,1.52,4.426,35.4,123.4,7.054,4.306,4.498,0.658481091,78.572
Kisean Johnson - 141735,2024,5.47,0.04,9.07,24.43,1,67.29,43.05,0,0,0.249144298,0.46452079,0.028576015,0.915150423,0.640605296,0.486038552,0.700234192,0.324626193,0.452531075,0.988280623,0.662225076,0.734628351,0.722668165,0.418927597,0.465082678,0.518462032,0.391635897,0.164713437,0.479531225,0.259190881,0.446139027,0,0,1,0,73.5,208,32.125,77.625,16.8,1.534,4.534,34.8,121.4,6.972,4.34,4.484,0.3611056,69.306
Caleb Gossett - 149528,2024,5.37,2.57,11.41,30.61,1,11.84,79.56,1,1,0.947577013,0.924385937,0.924385937,0.429292019,0.770671951,0.518284994,0,0.57395064,0.133309314,0.419890833,0.726521111,0.493738963,0,0.557071761,0.15299406,0.419890833,0.726521111,0.493738963,0,0.557071761,0.15299406,0,0,1,0,73.25,199.8,32.75,78.125,19,1.528,4.46,35.8,127.4,6.902,4.3,4.478,0.373504856,79.752
Harvey Broussard - 176337,2024,5.3,0.15,7.59,21.99,2,25.19,33.75,1,0.5,0.228967754,0.309038369,0.219296837,0.802738245,0.517564403,0.641686183,0.595208071,0.725094578,0.164114574,0.81971424,0.689356237,0.615187028,0.599775245,0.836570878,0.27861615,0.610130037,0.380799486,0.590704768,0.582196179,0.496066784,0.113501365,0,0,1,0,74.6,208,32.3,77.45,16,1.54,4.516,33.9,124.2,6.998,4.328,4.534,0.394170283,69.67
Kyrese Rowan - 100635,2024,5.09,-0.96,7.41,22.7,1,52.35,32.68,0,0,0.902720231,0.870444694,0.870444694,0.874977482,0.834083949,0.664745091,0.462979643,0.416321384,0.761484417,0.783030984,0.792984428,0.624979933,0.490849253,0.418927597,0.730935945,0.783030984,0.792984428,0.624979933,0.490849253,0.418927597,0.730935945,0,0,1,0,72.5,196.6,32.275,77.575,13,1.546,4.558,34.3,125.4,7.016,4.344,4.47,0.317914858,65.288
Romello Brinson - 143936,2024,4.92,-7.51,6.78,20.57,2,32.66,24.18,2,1,0.448567826,0.670252047,0.209263124,0.496487119,0.402810304,0.441181769,0.401008827,0.471086291,0.727976941,0.634451758,0.742575052,0.797559801,0.597046075,0.909214962,0.794188473,0.375421416,0.102343875,0.245545031,0,0.076818109,0.586611013,0,1,0,0,74.15,201,31.8,75.95,13.8,1.514,4.476,35.2,124.2,7.1,4.406,4.51,0.159824344,77.864
Keelan Marion - 147370,2024,4.82,-2.01,6.62,21.58,1,50.44,33.09,0,0,0.422266258,0.57641676,0.206373415,0.722752657,0.461898757,0.523509278,0.511799676,0.787605837,0.669969375,0.905522556,0.900866913,0.680044951,0.837453845,0.883769465,0.90704768,0.19947022,0.399100979,0.312570236,0,0.212393643,0.359768823,1,0,1,0,72.9,199.8,32.075,77.45,13,1.546,4.576,33.4,123,7.016,4.344,4.48,0.192682372,64.544
Markus Allen - 145160,2024,4.79,-1.82,6.08,20.67,1,21.58,43.16,0,0,0.318501171,0.418686788,0.274923744,0.655017114,0.675193659,0.730138714,0.618627274,0.740947577,0.576472708,0.836410339,0.741772355,0.78407449,0.776689677,0.820195858,0.794188473,0.243458019,0.61197624,0.557071761,0.57111896,0.557071761,0.27861615,0,0,1,0,74.25,210.4,32.4,77.475,15.4,1.536,4.476,34.5,122.6,6.998,4.328,4.522,0.441700765,74.366
JaCorey Brooks - 146587,2024,4.79,-5.97,9.57,38.23,3,25.73,73.9,2,0.67,0.436858224,0.569914914,0.316663991,0.678076022,0.624932445,0.517924698,0.86957305,0.754098361,0.612141956,0.931289131,0.771793225,0.915154921,0.927676995,0.820195858,0.773799968,0.255739284,0.196419971,0.081152673,0,0.515813132,0.27861615,1,1,0,0,74,184,31.75,76.75,12.6,1.542,4.514,35.3,122,7.098,4.31,4.46,0.732463319,68.25
Terry Lockett - 129625,2024,4.78,1.31,8.25,16.5,1,29.54,28.44,0,0,0.658439921,0.904077701,0.418686788,0.520626914,0.455593587,0.225544947,0.538821834,0.42604936,0.22842731,0.972066142,0.730454327,0.557071761,0.632846364,0.657729973,0.794188473,0.017498796,0.430406165,0.128270991,0,0.036442447,0.03539894,0,0,1,0,73.925,199.4,31.5,75.5,16.2,1.514,4.478,34.5,124.2,7.1,4.378,4.492,0.290429841,73.718
Marcus Bellon - 104082,2024,4.71,-3.37,6.24,19.45,1,55.37,49.05,1,1,0.869032607,0.96716969,0.784556109,0.525130607,0.377769771,0.655557557,0.655197262,0.471626734,0.805980904,0.844838658,0.915074651,0.722908974,0.889388345,0.80052978,0.880478407,0.158051052,0.208540697,0.493738963,0,0.162144807,0.685984909,0,0,0,1,72.075,191.8,31.35,75.8,14,1.528,4.484,36.7,126.2,7.09,4.336,4.506,0.34415995,71.902
Reece Vander Zee - 189694,2024,4.68,1.19,9.67,22,1,35.23,28.13,0,0,0.352909386,0.39356237,0.39356237,0.562781481,0.629436138,0.363357954,0.868312016,0.349666727,0.327688705,0.531385455,0.591507465,0.356477765,0.826697704,0.357039653,0.3441965,0.531385455,0.591507465,0.356477765,0.826697704,0.357039653,0.3441965,1,0,1,0,73.925,199.4,31.5,75.5,15.4,1.514,4.478,34.5,125,6.978,4.368,4.492,0.305722257,73.718
Charles Montgomery - 145265,2024,4.63,-3.25,7.43,23.06,2,62.11,34.59,1,0.5,0.808502972,0.845882164,0.720581153,0.671230409,0.636461899,0.696991533,0.789947757,0.255449469,0.803458836,0.655482421,0.894846685,0.826376625,0.790736876,0.27861615,0.832396853,0.568148981,0.250682293,0.419971103,0.709022315,0.25140472,0.685984909,0,0,0,1,72.75,200.8,32.125,77.575,15.6,1.546,4.524,35.2,123.4,7.018,4.396,4.488,0.169123786,67.13
Justin Robinson - 124036,2024,4.63,-5.65,7.77,25.09,2,19.11,28.58,1,0.5,0.102864349,0.283191524,0.036924065,0.601152945,0.45379211,0.341560079,0.60709782,0.738965952,0.151324086,0.70227966,0.618558356,0.547038048,0.869641997,0.883769465,0.391234548,0.173944453,0.213999037,0.061165516,0,0.312329427,0.0026489,1,0,1,0,75.175,209.4,32.525,77.825,14.4,1.526,4.48,34.5,124.2,7.072,4.39,4.536,0.157551147,76.362
Dannis Jackson - 97594,2024,4.42,-0.24,8.23,18.64,2,27.91,26.75,2,1,0.571068276,0.810643763,0.181650345,0.335615204,0.686723113,0.873716447,0.495946676,0.889749595,0.77229328,0.447583882,0.99173222,0.90423824,0.767137582,0.91258629,0.874698989,0.094397175,0.430887783,0.75694333,0,0.742575052,0.391234548,0,1,0,0,73.925,199.4,31.5,75.5,16.2,1.514,4.476,35.2,124.2,7.1,4.378,4.492,0.238146311,73.718
Jaron Glover - 158382,2024,4.17,-6.41,6.51,21.19,1,18.27,9.84,1,1,0.260673752,0.463236475,0.045673463,0.525130607,0.49252387,0.632318501,0.459376689,0.805260313,0.149342461,0.577299727,0.70211912,0.657489164,0.804222187,0.807432975,0.21030663,0.414271954,0.337213036,0.526489003,0,0.725798684,0.139187671,1,0,1,0,74.7,209.4,32.3,77.425,15.4,1.526,4.464,33.3,121.6,7.1,4.378,4.526,0.098241372,77.088
Nyck Harbor - 175923,2024,4.17,-2.33,7.92,21.49,1,35.63,13.37,1,1,0.320302648,0.392518863,0.320918285,0.81030445,0.125022518,0.347685102,0.499369483,0.796433075,0.235633219,0.763846524,0.303820838,0.48362498,0.621448066,0.854551292,0.391234548,0.689597046,0.045352384,0.207095842,0.411221705,0.627709103,0.15299406,1,0,1,0,75,208.2,32.675,78,13.8,1.52,4.462,34.9,124,7.18,4.406,4.504,0.083362265,81.01
Sebastian Macaluso - 70536,2024,4.04,-5.32,4.31,15.96,1,68.4,21.77,0,0,0.950279229,0.928559961,0.928559961,0.348405693,0.836245721,0.855521528,0,0.230589083,0.309673933,0.350296998,0.794589822,0.807432975,0,0.242896131,0.329105795,0.350296998,0.794589822,0.807432975,0,0.242896131,0.329105795,0,0,0,1,71.375,191.2,30.725,74.25,14.8,1.534,4.526,34.8,122.6,7.028,4.412,4.45,0.228020252,68.914
Dane Pardridge - 158042,2024,3.7,-9.08,3.34,15.05,1,34.57,18.75,0,0,0.795712484,0.918365709,0.688954888,0.464600973,0.721131328,0.702576112,0.80075662,0.538281391,0.420284633,0.56550008,0.733825654,0.791940921,0.792583079,0.618317547,0.465082678,0.31152673,0.649943811,0.488601702,0.679161984,0.427676995,0.391234548,0,0,1,0,74.725,209.8,32.35,77.075,13.8,1.52,4.462,34.9,124,7.1,4.406,4.544,0.300349246,79.544
Prince Strachan - 173451,2024,3.59,-0.09,6.75,24.65,2,15.26,42.21,2,1,0.183750676,0.288489324,0.141274683,0.649972978,0.339218159,0.66006125,0.503693028,0.706899658,0.735002702,0.70227966,0.368999839,0.773077541,0.728768663,0.794429282,0.845240006,0.482581474,0.338497351,0.430727244,0.408251726,0.525846845,0.479932573,0,1,0,0,75.675,212.8,33.35,79.65,17.8,1.536,4.476,34.5,122.6,7.012,4.328,4.544,0.418555487,70.722
Chris Bell - 156321,2024,3.39,1.32,6.1,15.77,2,9.71,73.29,2,1,0.203386777,0.407368759,0.056349334,0.772473428,0.34228067,0.696090794,0.527112232,0.59448748,0.805980904,0.946540376,0.450313052,0.695697544,0.585166158,0.627709103,0.854310483,0.266736234,0.281104511,0.594798523,0,0.536041098,0.548242093,1,1,0,0,74.275,206,32.7,78.425,16.2,1.548,4.47,38.1,127.6,6.906,4.274,4.476,0.521469312,78.244
Trell Harris - 163133,2024,3.36,-7.72,4.39,16.46,2,38.01,17.53,1,0.5,0.182129346,0.245304222,0.194734307,0.575752117,0.547108629,0.601693389,0.516663664,0.811385336,0.568726356,0.657810242,0.611815701,0.703885054,0.776689677,0.90447905,0.804222187,0.440439878,0.38256542,0.251886338,0.419409215,0.338497351,0.3441965,1,0,1,0,74.725,209.8,32.35,77.075,13.8,1.52,4.462,34.9,124,7.18,4.406,4.544,0.230706758,79.544
Tavion Smith - 173680,2024,3.19,-11.35,3.57,16.96,1,9.16,20.96,1,1,0.548910106,0.668887462,0.212473912,0.254728878,0.468203927,0.4545127,0.98576833,0.803819132,0.090974599,0.40150907,0.544790496,0.590704768,0.980093113,0.895890191,0.139187671,0.042542944,0.133327982,0.277171296,0.973350458,0.557071761,0.085647777,0,0,1,0,74.175,208.8,32.175,76.825,15.4,1.54,4.508,34.4,121.8,7.072,4.346,4.556,0.201981814,72.684
Noah Rogers - 170266,2024,3.09,1.99,5.8,13.9,1,11.42,73.46,1,1,0.261574491,0.301332477,0.301332477,0.755359395,0.662943614,0.84110971,0.35813367,0.57395064,0.558998379,0.679081715,0.622170493,0.791940921,0.413870605,0.557071761,0.548242093,0.679081715,0.622170493,0.791940921,0.413870605,0.557071761,0.548242093,1,0,1,0,74.275,206,32.7,78.425,16.2,1.548,4.47,38.1,127.6,6.99,4.364,4.476,0.491917752,78.244
Nathan Kent - 162558,2024,2.93,-3.79,6.1,17.79,1,31.33,14.14,1,1,0.11223203,0.209263124,0.067747632,0.411817691,0.589263196,0.514321744,0.743829941,0.964691047,0.477031166,0.434259111,0.821881522,0.718815219,0.782629636,0.969096163,0.880478407,0.375421416,0.180125221,0.230534596,0.597046075,0.938272596,0.069353026,0,0,1,0,74.725,209.8,32.35,77.075,15.4,1.52,4.462,34.9,124,7.1,4.406,4.544,0.075716057,79.544
Jacob Jordan - 184597,2024,2.92,-0.94,4.31,10.98,1,17.6,90.93,1,1,0.868131868,0.832477123,0.832477123,0.621689786,0.499189335,0.487299586,0.404791929,0.094217258,0.22842731,0.573607321,0.482260395,0.462995665,0.449911703,0.105474394,0.253812811,0.573607321,0.482260395,0.462995665,0.449911703,0.105474394,0.253812811,1,0,0,1,73.8,205.8,31.55,76.35,17.6,1.55,4.564,34,120.6,6.952,4.288,4.51,0.44149411,69.948
Darrius Clemons - 158532,2024,2.74,-5.6,4.28,19.63,1,12.48,21.74,1,1,0.112051883,0.291298764,0,0.294181229,0.759502792,0.366420465,0.544226266,0.266078184,0.159610881,0.573607321,0.832236314,0.630036924,0.633488521,0.496066784,0.446139027,0.026810082,0.033231658,0.039251886,0,0.162144807,0.0026489,1,0,1,0,74.175,208.8,32.175,76.825,15.4,1.54,4.508,34.4,121.8,7.072,4.39,4.556,0.265837983,72.684
Anthony Sambucci - 130663,2024,2.46,-6.04,5.08,22.7,2,48.99,44.85,0,0,0.441722212,0.618718895,0.116872692,0.649432535,0.380652135,0.359574851,0.676634841,0.674473068,0.174743289,0.810081875,0.641274683,0.699309681,0.924305667,0.742575052,0.685984909,0.146411944,0.000963236,0.001605394,0,0.568148981,0.0026489,0,0,1,0,72.775,197.2,31.825,77,14.6,1.542,4.558,34,124.2,7.062,4.294,4.512,0.210247985,68.938
Marlion Jackson - 162957,2024,2.43,-2.17,4.82,15.11,1,59.76,42.72,0,0,0.603675014,0.700433456,0.45352384,0.450549451,0.410736804,0.619528013,0.352008647,0.448387678,0.825076563,0.465885375,0.513083962,0.624979933,0.513164232,0.456895168,0.886899984,0.409054423,0.295231979,0.537164874,0,0.427676995,0.631883127,0,0,1,0,72.95,201.8,32.225,77.525,13,1.556,4.552,33.8,122.6,6.986,4.344,4.506,0.34849969,65.548
Omarion Dollison - 123280,2024,2.4,-6.28,4.71,23.53,4,50.35,32.73,2,0.5,0.623851558,0.939396372,0.316663991,0.631237615,0.382813907,0.633759683,0.544226266,0.886326788,0.885426049,0.930245625,0.767538931,0.78150586,0.924787285,0.998394606,0.99173222,0.124016696,0.039813774,0.230534596,0,0.162144807,0.431931289,0,0,1,0,72.9,199.8,32.075,77.45,13,1.546,4.576,33.4,123,7.016,4.344,4.48,0.320808018,64.544
Jordan Ross - 191068,2024,2.21,-2.32,3.8,16.17,1,72.53,45.18,0,0,0.33363358,0.373976561,0.373976561,0.388218339,0.942172582,0.865429652,0.588542605,0.553413799,0.687623852,0.389067266,0.914833842,0.818189115,0.583319955,0.536041098,0.659656446,0.389067266,0.914833842,0.818189115,0.583319955,0.536041098,0.659656446,0,0,1,0,73.475,210.2,31.45,76.375,17,1.536,4.538,35.4,121.8,6.85,4.266,4.484,0.399749948,70.404
Jaden Bradley - 144016,2024,2.12,-2.83,4.82,18.07,1,1.02,31.44,1,1,0.485137813,0.582276449,0.409214962,0.382994055,0.38101243,0.61106107,0.597009548,0.818411097,0.455773734,0.468775084,0.486514689,0.804302456,0.819312891,0.97824691,0.586611013,0.247230695,0.27877669,0.402472307,0,0.368999839,0.377588698,0,0,1,0,75.5,214.2,33.25,79.45,16,1.54,4.51,33.7,121.8,7.012,4.328,4.562,0.169537094,66.152
Chris Parker - 145725,2024,2.05,-10.81,5.13,19.12,1,7.38,15.56,1,1,0.265717889,0.461550811,0,0.629796433,0.34624392,0.401909566,0.642586921,0.481715006,0.222662583,0.791539573,0.558436346,0.615187028,0.700754535,0.773559159,0.529780061,0.057874458,0.030502488,0.107400867,0,0.109728688,0.053780703,0,0,1,0,74.125,204.2,31.875,76.225,15.4,1.52,4.472,33.4,121.4,7.072,4.346,4.526,0.097414755,75.336
Troy Stellato - 144139,2024,1.81,-7.01,2.63,16.88,1,68.98,7.36,1,1,0.647090614,0.898298282,0.212473912,0.811925779,0.445685462,0.434516303,0.343721852,0.132228427,0.491623131,0.851982662,0.479129876,0.526489003,0.443971745,0.167282068,0.564617114,0.586049125,0.422780543,0.306871087,0.383287847,0.118157008,0.417563012,1,0,0,1,70.451,185.6,30.501,73.401,11,1.536,4.506,33.8,120.6,6.992,4.288,4.446,0.062076875,65.92
Kobe Paysour - 143974,2024,1.57,-4.54,6.4,20.73,3,44.72,50,1,0.33,0.669068636,0.777893723,0.591427195,0.718429112,0.359754999,0.612141956,0.634480274,0.46406053,0.668888489,0.764890031,0.541900787,0.653636218,0.842510836,0.627709103,0.820918285,0.547921015,0.255257666,0.467571039,0,0.27861615,0.265853267,1,0,1,0,73.85,196.8,32.275,77.825,14.2,1.516,4.456,35.5,123.4,7.044,4.314,4.5,0.29766274,69.382
Carlos Hernandez - 174167,2024,1.52,-3.64,6.46,18.67,1,52.79,50.97,0,0,0.494145199,0.632123936,0.149301654,0.699333453,0.471626734,0.624932445,0.68618267,0.150423347,0.79607278,0.649301654,0.572804624,0.715203082,0.888344839,0.285920694,0.785358806,0.615106759,0.339701397,0.436586932,0,0.084845079,0.740809119,1,0,1,0,73.1,200.2,32.125,77.3,13.2,1.52,4.478,36.7,127.2,7.056,4.336,4.458,0.39644348,76.908
Kobie Campbell - 129841,2024,1.31,-7.71,1.02,12.79,2,18.44,32.18,1,0.5,0.760043235,0.857360732,0.642318189,0.561520447,0.601513241,0.662943614,0.355611602,0.266078184,0.671050261,0.752127147,0.84973511,0.699309681,0.626264248,0.388184299,0.868598491,0.350296998,0.230052978,0.493738963,0,0.123454808,0.465082678,0,0,1,0,74.6,208,32.3,77.45,15,1.54,4.516,33.9,124.2,6.998,4.328,4.534,0.306548874,69.67
Jacob Bernard - 97218,2024,0.9,-4.29,4.25,16.36,2,56.21,69.17,0,0,0.718068816,0.802937871,0.554984749,0.576472708,0.386056566,0.708520987,0.366600613,0.51702396,0.558998379,0.721464119,0.456975437,0.742013164,0.746668807,0.648258147,0.845240006,0.162867234,0.201717772,0.51637502,0,0.347648098,0.21030663,0,0,1,0,71.65,193.4,30.9,73.9,12.4,1.53,4.514,32,118.6,7.108,4.266,4.444,0.446247159,71.308
Damon Ward - 100880,2024,0.63,-5.8,7.56,26.3,3,35.99,34.4,1,0.33,0.156007926,0.236875903,0.088617756,0.868312016,0.592145559,0.671770852,0.694469465,0.655197262,0.497568006,0.870765773,0.698587253,0.838577621,0.800931129,0.807432975,0.644405201,0.693209183,0.396692888,0.457938674,0.538449189,0.338497351,0.329105795,0,0,1,0,73.65,198.4,31.825,76.4,15,1.516,4.452,36.7,128,7.034,4.35,4.484,0.233806572,75.15
Solomon Davis - 109517,2024,0.62,-6.07,6.4,25,1,43.53,14.96,0,0,0.316699694,0.433055065,0.247471504,0.406052963,0.509637903,0.347685102,0.56998739,0.914069537,0.143938029,0.555386097,0.651950554,0.791940921,0.652512442,0.98089581,0.529780061,0.168004495,0.052335848,0.022074169,0,0.505618879,0.0026489,0,0,1,0,73.625,202.8,32.2,77.125,12.8,1.52,4.44,37.2,127.2,7.18,4.406,4.496,0.221200661,80.922
Armani Winfield - 158574,2024,0.51,-8.58,1.32,11.81,1,57.52,22.96,1,1,0.135471086,0.214641194,0.112297319,0.582777878,0.754818952,0.459736984,0.426409656,0.150783643,0.414339759,0.726039493,0.808315942,0.473992615,0.521191202,0.220661422,0.740809119,0.297640071,0.253893081,0.402472307,0,0.118157008,0.139187671,0,0,0,1,72.75,199.8,32.5,78,14.8,1.558,4.558,35.5,125.8,7.074,4.378,4.45,0.326594338,66.63
Deuce Alexander - 176077,2024,0.39,-4.22,1.49,8.66,1,55.37,37.06,0,0,0.787605837,0.744180446,0.744180446,0.785263916,0.849396505,0.664745091,0.517204107,0.403891191,0.519185732,0.705410178,0.806710547,0.624979933,0.53266977,0.407770108,0.514368277,0.705410178,0.806710547,0.624979933,0.53266977,0.407770108,0.514368277,1,0,1,0,74.2,208.6,32.525,78.25,13,1.56,4.572,33,121.6,7.016,4.344,4.47,0.456373218,65.394
Elijah Canion - 123978,2024,0.25,-11.11,3.77,21.12,1,37.69,18.6,0,0,0.144118177,0.214641194,0.135334725,0.385155828,0.829760404,0.847775176,0.775175644,0.619708161,0.20789047,0.5818751,0.790255258,0.838577621,0.776689677,0.764809761,0.295633328,0.009231016,0.779258308,0.749799326,0,0.398218013,0.174185262,0,0,1,0,74.55,204.2,32.275,77.05,13.8,1.52,4.462,34.9,124,7.18,4.406,4.512,0.303862368,81.39
Jacob Godfrey - 175734,2024,0.05,-5.65,4.22,21.97,1,46.68,36.42,1,1,0.740226986,0.706293145,0.706293145,0.404071338,0.964330751,0.933525491,0.864889209,0.166456494,0.671050261,0.399181249,0.944052015,0.900224755,0.824048804,0.179964681,0.644405201,0.399181249,0.944052015,0.900224755,0.824048804,0.179964681,0.644405201,0,0,0,1,73.55,203.2,32.625,78.525,14.6,1.556,4.594,32.7,122.4,7.09,4.346,4.496,0.337547014,64.91
Landon Sides - 173213,2024,0.01,-5.5,1.37,10.16,2,60.87,41.5,2,1,0.825076563,0.81433617,0.754695778,0.661142137,0.528373266,0.713745271,0.720230589,0.146820393,0.710502612,0.655482421,0.753572002,0.829426874,0.89621127,0.192005137,0.700433456,0.550409376,0.307031626,0.446941724,0.419890833,0.134210949,0.659656446,0,0,0,1,72.9,203.2,32.15,77.5,15.6,1.552,4.54,34.4,121.4,7.078,4.344,4.506,0.481378384,65.878
Ryan Wingo - 184520,2024,-0.23,-0.45,5.84,16.15,1,37.69,38.82,0,0,0.520446766,0.558195537,0.558195537,0.904701856,0.430733201,0.601693389,0.44028103,0.776796974,0.961808683,0.823005298,0.42896131,0.567266014,0.475678279,0.742575052,0.942205812,0.823005298,0.42896131,0.567266014,0.475678279,0.742575052,0.942205812,1,0,1,0,73.825,201.2,31.85,76.7,16.2,1.522,4.496,36.5,128,7.034,4.35,4.476,0.22306055,77.54
Casey Cain - 144727,2024,-0.83,-9.54,1.87,13.66,1,0.51,6.01,1,1,0.491442983,0.56566062,0.481216889,0.489461358,0.243019276,0.441181769,0.485137813,0.980904342,0.934786525,0.495585166,0.365869321,0.51637502,0.760475197,0.985150104,0.991090063,0.452239525,0.186546797,0.334323326,0,0.951115749,0.119762402,0,0,1,0,74.125,204.2,31.875,76.225,15.4,1.52,4.472,33.4,121.4,7.072,4.346,4.526,0.10588758,75.336
Tailique Williams - 123867,2024,-1.15,-7.38,-0.06,9.73,2,68.1,55.95,2,1,0.805980904,0.831674426,0.698828062,0.567285174,0.843091335,0.745631418,0.701855522,0.146099802,0.817330211,0.731578102,0.927837534,0.880638947,0.887622411,0.179964681,0.9234227,0.347246749,0.47551774,0.38529459,0,0.140793065,0.548242093,0,0,0,1,73.85,208.4,32.15,77.3,15.4,1.578,4.566,36.5,122.8,6.838,4.22,4.482,0.34994627,69.324
Diante Vines - 129483,2024,-1.26,-7.12,1.24,11.31,1,33.11,28.15,0,0,0.385335975,0.43441965,0.420211912,0.730138714,0.286434877,0.212033868,0.364799135,0.558818231,0.239236174,0.860892599,0.389067266,0.380478407,0.460427035,0.657729973,0.446139027,0.445095521,0.137020389,0.143843314,0,0.357039653,0.165275325,0,0,1,0,73.925,199.4,31.5,75.5,15.4,1.514,4.478,34.5,124.2,7.1,4.368,4.492,0.055877247,73.718
Treyshun Hurry - 159085,2024,-2.14,-7.41,5.18,21.22,1,52.64,53.14,0,0,0.08935327,0.116872692,0.116872692,0.964330751,0.162493244,0.460817871,0.394343362,0.78418303,0.656278148,0.91266656,0.185423021,0.440841227,0.441001766,0.750842832,0.631883127,0.91266656,0.185423021,0.440841227,0.441001766,0.750842832,0.631883127,0,0,1,0,73.1,200.2,32.125,77.3,13.4,1.52,4.478,36.7,127.2,7.064,4.256,4.444,0.235253151,76.908
