ID,Last_Season,target,predicted_value,Diff,min_value,mean_value,max_value,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Mecole Hardman - 42683,2018,59.12,54.1,-5.02,38.23,51.31,58.03,2,71.47,70.46,0,0,0.819131688,0.782870445,0.764890031,0.648171501,0.850657539,0.94541524,0.965591785,0.553413799,0.939650513,0.665997752,0.820276128,0.937871247,0.953844919,0.536041098,0.912827099,0.520950393,0.7896131,0.888746187,0.918606518,0.536041098,0.90704768,1,0,1,0,70.25,187,30.25,71.625,17,1.48,4.33,36.5,119,6.962,4.288,4.374,0.561766894,85.14
TreQuan Smith - 48228,2017,45.39,54.05,8.66,51.62,53.27,54.36,3,70.85,58.29,1,0.33,0.351648352,0.489645208,0.306469738,0.982345523,0.766528553,0.891190776,0.842731039,0.795892632,0.593406593,0.98354471,0.873655482,0.943249318,0.954005458,0.826055547,0.685984909,0.891475357,0.572403275,0.718815219,0.610290576,0.638625783,0.3441965,1,0,1,0,73.75,203,33.375,80.375,12,1.56,4.49,37.5,130,6.97,4.5,4.494,0.953996694,72.12
Marvin Mims - 122937,2022,58.94,53.57,-5.37,46.69,53.53,61.56,3,37.95,94.74,1,0.33,0.620608899,0.72668165,0.566944935,0.83876779,0.726715907,0.979643308,0.939830661,0.913168798,0.829580256,0.931289131,0.971985873,0.992133569,0.996869481,0.9234227,0.899662867,0.512441804,0.290977685,0.922780543,0.749237438,0.836570878,0.599293627,1,0,1,0,70.875,183,31.625,74.75,14.8,1.55,4.38,39.5,129,6.9,4.274,4.37,0.914732383,83.3
Rodney Adams - 11925,2016,6.03,53.35,47.32,33.51,50.8,63.49,3,100,72.66,1,0.33,0.588002162,0.754374699,0.404559319,0.870653936,0.872995857,0.886326788,0.863087732,0.491623131,0.978382273,0.839781666,0.949349815,0.921175148,0.936908011,0.735832397,0.981618237,0.659897255,0.631562048,0.542382405,0.563091989,0.134210949,0.952881682,0,0,1,0,73.25,189,32,75,8,1.48,4.44,29.5,125,6.98,4.28,4.438,0.706011573,81.86
Denzel Mims - 47800,2019,28.12,53.11,24.99,44.37,61.03,80.36,3,9.76,67.6,2,0.67,0.23401189,0.557713919,0,0.940911547,0.811025041,0.722392362,0.893352549,0.754458656,0.326607818,0.985952801,0.868277412,0.878391395,0.934178841,0.807432975,0.814576979,0.307593514,0.166960989,0.044951035,0,0.547680205,0.072001926,1,1,0,0,74.875,207,33.875,78.5,16,1.51,4.38,38.5,131,6.66,4.43,4.52,0.936844389,90.79
Kenny Golladay - 11851,2016,80.82,52.49,-28.33,46.62,53.2,61.73,2,100,70.72,0,0,0.295982706,0.427034837,0.214641194,0.982345523,0.983066114,0.963069717,0.911727617,0.775175644,0.477031166,0.96716969,0.987076577,0.95360411,0.883287847,0.787445818,0.644405201,0.931289131,0.938593675,0.913388987,0.84965484,0.684620324,0.310483224,0,0,1,0,76,218,32,76.38,18,1.56,4.5,35.5,120,7,4.15,4.466,0.995534201,76.49
Elijah Moore - 84302,2020,55.51,52.49,-3.02,42.28,53.89,66.91,3,51.85,82.81,0,0,0.885426049,0.97816664,0.746909616,0.88380472,0.963970456,0.957845433,0.850477391,0.379751396,0.668888489,0.872772516,0.974795312,0.989324129,0.917803821,0.456895168,0.700433456,0.682693851,0.662947504,0.676914432,0.545593193,0.25140472,0.564617114,1,0,1,0,69.5,178,30.125,71.75,14,1.526,4.41,36.7,124.2,6.974,4.266,4.48,0.963296136,76.56
Jamison Crowder - 9538,2014,60.54,51.35,-9.19,36.88,47.19,54.89,1,100,51.65,0,0,0.399927941,0.440921496,0.440921496,0.991172762,0.982705819,0.907584219,0.724554134,0.46406053,0.805980904,0.977524482,0.9700594,0.867073367,0.690640552,0.456895168,0.773799968,0.977524482,0.9700594,0.867073367,0.690640552,0.456895168,0.773799968,1,0,1,0,68.375,185,30.375,72.625,10,1.7,4.56,37,115,7.17,4.32,4.44,0.951930151,51
Skyy Moore - 97116,2021,14.34,50.94,36.6,34.21,50.45,61.01,3,39.14,94.48,0,0,0.619528013,0.80887783,0.421415958,0.864348766,0.953161593,0.968834444,0.86795172,0.483696631,0.856242119,0.915957618,0.973430727,0.977765291,0.920452721,0.675389308,0.912827099,0.512441804,0.787205009,0.905683095,0.573286242,0.321881522,0.671857441,0,0,1,0,69.625,195,31,73.625,13.6,1.46,4.41,34.5,125,7.13,4.32,4.49,0.972388923,79.28
Kadarius Toney - 61245,2020,48.69,50.62,1.93,41.34,51.32,62.08,3,70.9,96.88,3,1,0.681859124,0.810643763,0.212473912,0.549990993,0.83876779,0.957124842,0.877319402,0.059989191,0.982165376,0.907529298,0.955370043,0.987317386,0.923984588,0.173783914,0.997030021,0.204446942,0.721464119,0.78407449,0,0.017498796,0.804222187,1,0,0,1,71.625,193,31.25,74.75,11.2,1.5,4.406,37.2,127.6,6.944,4.224,4.38,0.763254805,85.77
Calvin Austin - 61418,2021,41.36,50.59,9.23,38.53,49.75,62.65,3,17.28,83.3,1,0.33,0.568185912,0.746347728,0.279418847,0.890830481,0.956764547,0.971176365,0.937308593,0.813186813,0.602594127,0.954808155,0.962995665,0.968052657,0.9480655,0.942928239,0.838497351,0.375421416,0.835447102,0.902472307,0.858805587,0.515813132,0.165275325,0,0,1,0,67.75,170,30,73,14.8,1.5,4.32,39,135,6.65,4.07,4.38,0.885594131,88.7
Will Fuller V - 10655,2015,69.02,49.73,-19.29,35.85,48.05,54.99,2,100,55.11,0,0,0.157268961,0.206373415,0.176272275,0.994055125,0.760223383,0.941632138,0.970455774,0.729598271,0.761484417,0.992133569,0.750280944,0.952159255,0.959544068,0.820195858,0.794188473,0.962353508,0.685984909,0.826376625,0.943008509,0.536041098,0.644405201,1,0,1,0,72.125,186,30.75,73.625,10,1.47,4.32,33.5,126,6.93,4.27,4.41,0.985201488,88.12
Terry McLaurin - 48229,2018,88.4,49.32,-39.08,38.16,47.92,54.04,2,21.52,55.63,2,1,0.3952441,0.534435704,0.270187831,0.827058188,0.220140515,0.572509458,0.93514682,0.89407314,0.428030985,0.833520629,0.381120565,0.838577621,0.966286723,0.91523519,0.671857441,0.628672339,0.083560764,0.103226842,0.583319955,0.813051854,0.198988602,1,1,0,0,72.125,208,31.5,75,18,1.45,4.35,37.5,125,7.01,4.15,4.5,0.389210581,92.69
Jalin Hyatt - 124282,2022,34.32,49.29,14.97,29.47,47.51,62.1,2,70.09,86.53,0,0,0.85137813,0.913790336,0.77315781,0.778598451,0.670149523,0.852819312,0.950639524,0.653936228,0.701495226,0.923824049,0.744180446,0.971745063,0.978487719,0.750842832,0.891154278,0.547921015,0.453283031,0.462995665,0.648579226,0.388184299,0.3441965,1,0,1,0,72.125,176,32.5,77.625,14.4,1.5,4.4,40,135,6.81,4.164,4.34,0.595864848,84.14
Tre Tucker - 101106,2022,52.39,49.2,-3.19,25.88,44.42,56.64,3,45.12,77.1,3,1,0.811385336,0.921094879,0.668887462,0.539001982,0.91623131,0.955863808,0.730138714,0.290578274,0.923257071,0.805667041,0.999357842,0.985711992,0.954085728,0.780221544,0.957858404,0.057874458,0.821881522,0.851741853,0,0.069433296,0.751003371,1,0,0,1,68.625,182,28.875,70.375,13,1.48,4.4,37.5,124,7.01,4.228,4.32,0.631616036,78.28
Chase Claypool - 42312,2019,62.68,49.16,-13.52,37.95,56.55,77.22,3,30.12,67.4,1,0.33,0.483696631,0.620404559,0.27315781,0.878220141,0.624031706,0.786344803,0.810484597,0.666006125,0.696090794,0.971183175,0.855594799,0.900224755,0.953764649,0.794429282,0.804222187,0.158051052,0.354230214,0.526489003,0,0.515813132,0.586611013,1,0,1,0,76.25,238,32.5,80,19,1.52,4.42,40.5,126,6.99,4.22,4.48,0.787020045,92.92
WanDale Robinson - 101735,2021,54.59,49.13,-5.46,40.98,47.29,51.01,2,61.16,97.84,1,0.5,0.748693929,0.712072564,0.711671215,0.894793731,0.987209512,0.964330751,0.726715907,0.198702936,0.667087011,0.91266656,0.990929523,0.983223631,0.822764489,0.398218013,0.685984909,0.679081715,0.903756622,0.773077541,0.413870605,0.096965805,0.586611013,1,0,0,1,68,178,27.625,67.625,12.4,1.59,4.44,34.5,118,6.952,4.264,4.45,0.974868775,64.19
Rome Odunze - 73774,2023,68.42,49,-19.42,36.36,53.88,72.58,3,51.12,75.24,1,0.33,0.500810665,0.658853749,0.416680045,0.924157809,0.871374527,0.888848856,0.858403891,0.622050081,0.530715186,0.99719056,0.893642639,0.95360411,0.889308075,0.842109488,0.712955531,0.142558998,0.720019265,0.624979933,0,0.357039653,0.21030663,1,0,1,0,74.875,212,32.25,76.75,18.2,1.52,4.45,39,124,6.88,4.03,4.46,0.970529035,90.63
Josh Palmer - 62979,2020,52.97,48.23,-4.74,39.54,46.47,54.12,3,6.18,49.83,3,1,0.394523509,0.514127468,0.263043827,0.831922176,0.445325167,0.547108629,0.447486939,0.936047559,0.143938029,0.874137101,0.711109327,0.818189115,0.74056831,0.968213196,0.377588698,0.664633167,0.191684058,0.072884893,0,0.83055065,0.068068711,1,1,0,0,73.25,210,32.875,76.875,17.6,1.542,4.496,35.1,120.6,7.048,4.38,4.47,0.410909279,71.97
Henry Ruggs - 61102,2019,53.47,48.21,-5.26,45.75,48.63,51.25,2,42.33,94.7,1,0.5,0.474689245,0.582998876,0.449349815,0.80471987,0.483156188,0.905602594,0.972617546,0.620789047,0.94541524,0.900947183,0.488922781,0.896532349,0.997110291,0.83055065,0.967731578,0.358564778,0.403034195,0.773077541,0.887060523,0.368999839,0.814576979,1,0,1,0,71,188,30.5,74.5,17.2,1.43,4.27,42,131,6.848,4.204,4.36,0.810785286,97.91
Tutu Atwell - 77965,2020,55.6,47.8,-7.8,32.66,46.8,61.9,2,47.34,91.16,0,0,0.842370744,0.946620645,0.755899823,0.885606197,0.87191497,0.952981445,0.931543866,0.664745091,0.919834264,0.872772516,0.985952801,0.994782469,0.982099856,0.845962434,0.96997913,0.72411302,0.227163269,0.38529459,0.456574089,0.467410499,0.740809119,1,0,1,0,68.875,155,29.25,69.75,12.4,1.508,4.404,36,124.4,6.924,4.29,4.32,0.755401943,76.52
Dede Westbrook - 11865,2016,44.95,46.65,1.7,41.78,49.96,68.18,2,100,79.09,0,0,0.272203207,0.382083802,0.228768663,0.975139614,0.743469645,0.972257251,0.950819672,0.630336876,0.946496127,0.959303259,0.909455771,0.992133569,0.989243859,0.70219939,0.952881682,0.907529298,0.392599133,0.671536362,0.571440039,0.496066784,0.860972869,1,0,1,0,71.88,178,30.63,72.38,13.8,1.542,4.442,34.1,121.2,6.844,4.116,4.402,0.982928291,72.06
Van Jefferson - 47447,2019,49.24,46.61,-2.63,32.32,43.68,51.8,4,58.09,50.11,2,0.5,0.653936228,0.933536683,0.479290416,0.926319582,0.600252207,0.679156909,0.688704738,0.536299766,0.477031166,0.954005458,0.693690801,0.775806711,0.842912185,0.879033553,0.631883127,0.747471504,0.397335046,0.452801413,0.399422058,0.179964681,0.359768823,1,0,1,0,73.5,200,32.75,77.125,17.2,1.548,4.542,34,121.4,6.95,4.294,4.57,0.634095888,63.18
Zach Pascal - 12303,2016,50.87,46.46,-4.41,28.69,42.5,54.1,3,100,44.26,0,0,0.549810845,0.642318189,0.420211912,0.983606557,0.877319402,0.875517925,0.868852459,0.730679157,0.417942713,0.985952801,0.927436186,0.932573447,0.917161663,0.725798684,0.613260555,0.880317868,0.627066945,0.581072403,0.731176754,0.684620324,0.233263766,0,0,1,0,73.63,219,32,77,14,1.58,4.55,36,126,7.11,4.29,4.502,0.924031825,73.33
Antonio GandyGolden - 39993,2019,2.85,45.68,42.83,39.4,47.24,62.44,2,11.62,89.1,2,1,0.224464061,0.303981377,0.217611174,0.989911728,0.955503513,0.956404251,0.919654116,0.823094938,0.667627455,0.983063092,0.934820999,0.955048965,0.892117515,0.813051854,0.712955531,0.958099213,0.932172098,0.887542142,0.861133408,0.764809761,0.548242093,0,1,0,0,76,223,31.75,77,22,1.54,4.6,36,127,7.33,4.55,4.56,1.006486877,68.93
Gary Jennings - 48331,2018,5.61,44.23,38.62,39.66,47.42,59.19,2,23.38,82.44,0,0,0.668708341,0.952801413,0.253331193,0.766888849,0.851558278,0.903080526,0.848675914,0.5889029,0.888308413,0.983063092,0.924867555,0.93177075,0.976721785,0.813051854,0.963718093,0.232380799,0.243538289,0.775806711,0.374056831,0.259190881,0.359768823,1,0,1,0,73,214,32.5,78.125,20,1.55,4.42,37,127,7.32,4.15,4.488,0.836823724,82.82
Quentin Johnston - 123085,2022,65.87,44.12,-21.75,39.98,44.62,50.4,3,10.72,89.7,3,1,0.257070798,0.412827099,0.181650345,0.828859665,0.865429652,0.952260854,0.843091335,0.902720231,0.932624752,0.880317868,0.905843635,0.962032429,0.91796436,0.947503612,0.930004816,0.645368438,0.52448226,0.860410981,0.571600578,0.648258147,0.804222187,1,1,0,0,74.75,208,33.625,81.625,17.8,1.562,4.584,40.5,134,7.104,4.246,4.43,0.860175656,73.27
Keyarris Garrett - 11008,2015,9.36,43.81,34.45,39.68,46.62,56.6,2,100,54.31,0,0,0.074761304,0.160378873,0.043345641,0.993154387,0.919293821,0.914970276,0.749054224,0.880021618,0.38263376,0.996307594,0.933857762,0.948707658,0.731096484,0.871889549,0.479932573,0.922860812,0.770268101,0.703885054,0.68847327,0.842109488,0.310483224,0,0,1,0,75.375,220,34.5,82.625,14,1.53,4.53,36.5,128,7.3,4.33,4.514,0.983961562,75.54
Demario Douglas - 104155,2022,58.24,43.5,-14.74,38.12,46.12,63.27,3,62.13,93.05,0,0,0.862907584,0.878873013,0.773559159,0.693208431,0.946315979,0.96126824,0.877679697,0.37867051,0.850657539,0.923824049,0.964841869,0.940760957,0.892197785,0.587574249,0.899662867,0.190078664,0.854069674,0.915154921,0.755337935,0.25140472,0.740809119,0,0,1,0,68.25,179,30.25,72.5,12.6,1.54,4.44,39.5,134,6.944,4.29,4.46,0.9083261,70.35
Taywan Taylor - 11827,2016,46.37,43.49,-2.88,39.68,46.52,57.06,3,100,86.14,0,0,0.482795893,0.582758067,0.428720501,0.959827058,0.945955684,0.989371284,0.984147001,0.583318321,0.928661502,0.968534275,0.973751806,0.992374378,0.990126826,0.773559159,0.944854712,0.814576979,0.505699149,0.896532349,0.883287847,0.338497351,0.804222187,0,0,1,0,71,203,32.63,76.75,13,1.56,4.5,33.5,132,6.57,4.21,4.478,1.000080595,73.62
Laviska Shenault - 61220,2019,51.64,42.76,-8.88,36.87,42.73,48.55,2,57.37,98.17,1,0.5,0.509457755,0.654278375,0.352223471,0.656998739,0.988830841,0.997477932,0.836245721,0.632498649,0.894613583,0.79507144,0.9973511,0.999438112,0.848852143,0.972387221,0.868598491,0.034355434,0.959784877,0.956975437,0,0.113822443,0.845240006,1,0,0,1,72.625,227,31.875,76.25,17,1.61,4.58,34.9,120.4,6.972,4.242,4.49,0.930438107,73.21
Jordan Payton - 10788,2015,7.58,42.75,35.17,35.39,46.82,65.45,2,100,64.13,0,0,0.12015853,0.16928881,0.125220742,0.994595568,0.794271302,0.87587822,0.705098181,0.570707981,0.715726896,0.985551453,0.85238401,0.872371167,0.732541339,0.638625783,0.773799968,0.984668486,0.619601862,0.773077541,0.6091668,0.467410499,0.586611013,1,0,1,0,73.125,207,32.5,77.75,17.6,1.5,4.47,34.5,121,7.08,4.33,4.452,0.996154164,75.26
Jauan Jennings - 48027,2019,54.35,42.35,-12,30.03,38.38,44.81,3,55.15,73.12,1,0.33,0.70041434,0.789292021,0.497030021,0.797333814,0.744910827,0.827958926,0.848495767,0.382813907,0.838407494,0.869481458,0.935222347,0.963878632,0.913790336,0.568148981,0.891154278,0.492695457,0.345159737,0.324289613,0,0.173783914,0.671857441,1,0,1,0,75.125,215,31.625,76.25,13.6,1.58,4.72,29,119,7.196,4.328,4.62,0.700638562,56.4
Adonai Mitchell - 146712,2023,50.92,42.07,-8.85,33.45,46.57,59.18,2,45.38,66.12,1,0.5,0.271842911,0.457457056,0.12016375,0.856422266,0.50675554,0.673212034,0.910826878,0.862186993,0.226805981,0.988280623,0.592631241,0.667763686,0.968213196,0.865066624,0.377588698,0.335126023,0.423262161,0.590704768,0.755337935,0.813051854,0.139187671,1,0,1,0,74.25,205,32.375,77.625,17.8,1.52,4.34,39.5,136,6.922,4.166,4.52,0.73349659,92.47
Tyler Johnson - 48054,2019,29.78,42.05,12.27,26.22,40.93,60.36,4,41.23,77.71,1,0.25,0.625472888,0.785679884,0.268181088,0.837506756,0.976580796,0.961628535,0.969915331,0.570707981,0.549450549,0.895007224,0.988601702,0.984989565,0.971183175,0.807432975,0.763926794,0.454727886,0.551773961,0.349975919,0.52183336,0.285920694,0.139187671,1,0,1,0,73.375,206,30.875,75,14.6,1.546,4.552,35.8,123.2,7.198,4.406,4.52,0.969082455,64.45
Donovan PeoplesJones - 61439,2019,47.14,42.04,-5.1,35.09,43.94,61.85,3,29.74,54.98,1,0.33,0.548910106,0.639187671,0.268181088,0.819131688,0.766708701,0.682039272,0.845613403,0.662223023,0.715726896,0.79507144,0.77323808,0.800850859,0.924787285,0.725798684,0.814576979,0.681168727,0.66936908,0.397254776,0,0.547680205,0.599293627,1,0,1,0,73.625,212,33.5,79.25,17,1.54,4.48,44.5,139,6.966,4.208,4.4,0.57995247,86.9
Vince Mayle - 9556,2014,9.05,42.04,32.99,37.86,41.77,46.55,1,100,69.99,0,0,0.022518465,0.0299406,0.0299406,0.998198523,0.960547649,0.958025581,0.812826518,0.327688705,0.914970276,0.996307594,0.939556911,0.93177075,0.776368598,0.338497351,0.880478407,0.996307594,0.939556911,0.93177075,0.776368598,0.338497351,0.880478407,1,0,1,0,74,224,31.75,78.375,17.8,1.67,4.67,35.5,117,6.93,4.13,4.466,0.989954536,71.62
Jaleel Scott - 48097,2017,4.46,41.61,37.15,26.63,40.9,50.11,2,54.27,54.93,1,0.5,0.237254549,0.34965484,0.184379515,0.969014592,0.726355612,0.681138534,0.854080346,0.662763466,0.160331472,0.998073527,0.782228287,0.722908974,0.918365709,0.758147375,0.187429764,0.601701718,0.646411944,0.542382405,0.756461711,0.484588216,0.174185262,0,0,1,0,76.75,218,33.5,81.25,16,1.56,4.56,34.5,124,7.2,4.4,4.524,0.916178963,69.13
Devontez Walker - 145773,2023,29.76,41.11,11.35,36.67,45.5,63.03,2,31.91,65.38,1,0.5,0.237074401,0.452801413,0.076978648,0.753738065,0.841470005,0.967393262,0.95730499,0.95892632,0.599891911,0.881602183,0.891234548,0.982340665,0.955209504,0.983303901,0.868598491,0.110691925,0.575453524,0.860410981,0.885936747,0.860250441,0.21030663,1,0,1,0,73.5,193,33.25,79.125,14.4,1.54,4.36,40.5,134,7.112,4.398,4.46,0.743622649,84.07
Leonte Carroo - 10720,2015,38.57,41,2.43,35,40.3,44.41,2,100,92.3,0,0,0.178706539,0.226280302,0.203242896,0.864528914,0.935507116,0.990812466,0.981985228,0.841830301,0.865789948,0.907529298,0.936025044,0.993177075,0.99462193,0.836570878,0.854310483,0.604430888,0.883127308,0.952159255,0.923984588,0.787445818,0.804222187,1,0,1,0,71.875,211,31,74.25,14,1.56,4.5,35.5,120,6.758,4.186,4.466,0.971768961,70.14
Phillip Dorsett - 9462,2014,40.64,40.74,0.1,36.1,41.96,52.99,1,100,85.39,0,0,0.468564223,0.508428319,0.508428319,0.962529274,0.457935507,0.912448208,0.954422627,0.960727797,0.971896956,0.90985712,0.450152512,0.872371167,0.923663509,0.951115749,0.959303259,0.90985712,0.450152512,0.872371167,0.923663509,0.951115749,0.959303259,1,0,1,0,69.75,185,30.25,74.75,13,1.54,4.33,37,122,6.7,4.11,4.368,0.871541641,85.53
Marquez ValdesScantling - 47809,2017,64.01,40.62,-23.39,14.06,34.2,49,1,25.19,5.02,1,1,0.415060349,0.526569273,0.27315781,0.930643127,0.512700414,0.589083048,0.685822374,0.832642767,0.784002882,0.914914111,0.809439717,0.867073367,0.762642479,0.932332638,0.891154278,0.783030984,0.177877669,0.2403275,0.392759672,0.427676995,0.514368277,0,0,1,0,76,206,32.25,79.375,15,1.49,4.37,30.5,124,7.1,4.378,4.504,0.039344906,86.72
Troy Franklin - 146567,2023,53.12,40.54,-12.58,30.07,39.29,45.39,3,41.04,73.07,0,0,0.42532877,0.532589501,0.36611013,0.907584219,0.840749415,0.920735003,0.952801297,0.687263556,0.573770492,0.951196019,0.898057473,0.974474233,0.965162948,0.735832397,0.785358806,0.502408091,0.686627067,0.526489003,0.709022315,0.587574249,0.377588698,1,0,1,0,73.875,176,31.875,77.25,12,1.61,4.41,39,124,6.9,4.31,4.37,0.951103534,73.43
DWayne Eskridge - 29573,2020,12.1,40.44,28.34,29.49,45.07,60.78,3,45.22,67.37,0,0,0.532516664,0.792823888,0.032268422,0.637362637,0.931363718,0.987569807,0.892992254,0.51702396,0.964871194,0.798442768,1,0.997672179,0.994060042,0.966126184,0.990688714,0.079065661,0.782148017,0.791940921,0.596644726,0.004735913,0.700433456,0,0,1,0,68.75,190,30.5,73.25,13.2,1.516,4.372,36.9,124.2,7.022,4.192,4.39,0.627482951,78.77
Fred Ross - 12091,2016,8.39,39.9,31.51,32.06,40.79,56.38,3,100,56.8,1,0.33,0.712844533,0.930887783,0.62562209,0.926139434,0.943793911,0.930282832,0.920735003,0.32408575,0.82453612,0.931289131,0.950634131,0.919168406,0.950152512,0.568148981,0.886899984,0.622732381,0.652592712,0.872371167,0.68317547,0.105474394,0.529780061,1,0,1,0,72.75,213,31.25,74.88,10,1.54,4.51,35,113,6.99,4.28,4.482,0.913492457,67.39
James Proche - 48037,2019,9.82,39.46,29.64,35.13,44.9,57.78,4,49.37,89.22,2,0.5,0.667447307,0.730454327,0.514769626,0.968654297,0.961088092,0.945054945,0.944874797,0.477211313,0.761484417,0.985230374,0.979852304,0.927676995,0.955129234,0.787445818,0.912827099,0.752127147,0.486514689,0.907609568,0.819312891,0.338497351,0.446139027,0,0,1,0,70.625,201,29.75,72.625,20,1.52,4.532,34.5,120.2,7.27,4.4,4.52,0.996567473,60.24
Tyquan Thornton - 78092,2021,21.95,39.07,17.12,34.39,47.23,63.56,3,44.5,61.09,1,0.33,0.2095118,0.384010275,0.154759994,0.885786345,0.552152765,0.76364619,0.804900018,0.743289497,0.353089533,0.97816664,0.859849093,0.90423824,0.922700273,0.836570878,0.599293627,0.512441804,0.257505218,0.187108685,0.429121849,0.418927597,0.174185262,1,0,1,0,74.375,181,33.25,79.25,13,1.51,4.28,36.5,130,6.914,4.192,4.38,0.675013433,86.54
Allen Lazard - 48135,2017,66.38,38.93,-27.45,37.11,43.48,51.87,4,75.85,45.47,1,0.25,0.398486759,0.576175951,0.053941243,0.985948478,0.844712664,0.818230949,0.779138894,0.589803639,0.457755359,0.988681971,0.943650666,0.919168406,0.862176914,0.735832397,0.613260555,0.928479692,0.493337614,0.402472307,0.465885375,0.476079628,0.3441965,1,0,1,0,76.625,227,32.25,78.75,17,1.56,4.55,38,122,6.792,4.166,4.49,0.940357512,74.33
Jordan Addison - 123000,2022,85.07,38.63,-46.44,34.01,40.37,50.89,3,49.48,89.29,0,0,0.683480454,0.761037085,0.510274522,0.973518285,0.902900378,0.945235093,0.938929923,0.427490542,0.785263916,0.995585166,0.877990047,0.954326537,0.955370043,0.59849093,0.820918285,0.825654198,0.830871729,0.775806711,0.664793707,0.26769947,0.613260555,1,0,1,0,71.125,173,30.875,74.5,13.8,1.56,4.49,34,122,7.05,4.362,4.46,0.991401116,58.94
KJ Osborn - 23503,2019,46.22,38.58,-7.64,16.65,35.9,45.58,3,21.15,60.82,2,0.67,0.571248424,0.697543747,0.206373415,0.895874617,0.703837146,0.619347865,0.750675554,0.7984147,0.596469105,0.952480334,0.883528656,0.851741853,0.800931129,0.909214962,0.794188473,0.450393322,0.196179162,0.211350136,0.525927115,0.467410499,0.222347086,1,1,0,0,71.5,203,31.25,75,18,1.47,4.48,37.5,123,7,4.35,4.54,0.615083695,79.81
Rondale Moore - 62890,2020,44.54,38.34,-6.2,34.41,43.9,55.36,3,70.58,89.69,2,0.67,0.809764006,0.840744903,0.725959223,0.780039632,0.982885966,0.94937849,0.875698072,0.063952441,0.879661322,0.984106598,0.989404399,0.955610852,0.911863863,0.212393643,0.880478407,0.434259111,0.934178841,0.853588056,0,0.020308236,0.814576979,1,0,0,1,67,181,28.25,69.375,12,1.522,4.41,36.5,125.2,6.918,4.214,4.39,0.961022939,78.24
Brandon Aiyuk - 84109,2019,87.05,38.09,-48.96,34.55,46.02,61.4,2,64.01,84.55,0,0,0.316699694,0.433055065,0.247471504,0.895874617,0.822734642,0.947757161,0.850837687,0.448387678,0.963249865,0.929282389,0.835687911,0.961390271,0.850457537,0.515813132,0.971825333,0.655482421,0.66944935,0.829426874,0.709022315,0.368999839,0.880478407,1,0,1,0,71.625,205,33.5,80,11,1.52,4.5,40,128,7.056,4.23,4.48,0.891793759,78.48
Jordan Whittington - 97623,2023,44.56,37.95,-6.61,33.8,39.66,49.76,4,75.56,68.98,3,0.75,0.790308053,0.812409697,0.6830952,0.792830121,0.524049721,0.796433075,0.382994055,0.176724914,0.849396505,0.950313052,0.835928721,0.880638947,0.826697704,0.536041098,0.903194734,0.364585006,0.388505378,0.571680848,0,0.051693691,0.671857441,1,0,0,1,72.625,205,30.375,73.625,18,1.532,4.5,35.4,120,6.888,4.336,4.48,0.588838603,73.24
Jalen Tolbert - 61637,2021,37.59,37.08,-0.51,23.93,37.18,62.01,3,19.73,78.06,2,0.67,0.257791389,0.585166158,0.045673463,0.898576833,0.862547289,0.889569447,0.848135471,0.851918573,0.827958926,0.979531225,0.905442286,0.967490769,0.846363782,0.929844277,0.950634131,0.158051052,0.606357361,0.509792904,0,0.505618879,0.465082678,0,1,0,0,73.125,194,32.25,76.375,15.4,1.54,4.49,36,123,7.08,4.326,4.46,0.941597437,66.91
Miles Boykin - 48209,2018,21.87,36.93,15.06,22.49,39.25,58.08,2,17.58,65.72,2,1,0.378850658,0.447182533,0.398699631,0.692307692,0.759322645,0.753017474,0.845433255,0.895514322,0.401369123,0.963958902,0.779258308,0.820516937,0.817948306,0.961149462,0.599293627,0.25124418,0.642799807,0.452801413,0.762963558,0.735832397,0.310483224,1,1,0,0,75.75,220,33.5,81.375,12,1.5,4.42,43.5,140,6.77,4.07,4.47,0.696918785,99
Jalen Reagor - 61697,2019,33.06,36.7,3.64,35.02,42.25,52.93,3,30.89,75.15,1,0.33,0.282471627,0.442125542,0.173141756,0.95099982,0.897676094,0.864528914,0.898216538,0.783642587,0.713925419,0.946540376,0.969256703,0.913388987,0.95625301,0.807432975,0.860972869,0.716728207,0.664633167,0.557071761,0.666880719,0.638625783,0.359768823,1,0,1,0,70.625,206,31.375,74.375,17,1.52,4.47,42,138,7.31,4.46,4.37,0.862035545,77.72
KJ Hamler - 61590,2019,32.37,36.64,4.27,26.18,37.73,52.14,2,61.21,77.1,0,0,0.896595208,0.935864505,0.815620485,0.961088092,0.757881463,0.89245181,0.840208971,0.724193839,0.906143037,0.914914111,0.836249799,0.900224755,0.873896292,0.773559159,0.920532991,0.897495585,0.551212073,0.773077541,0.695376465,0.587574249,0.794188473,1,0,1,0,68.625,178,30.75,72.5,15,1.506,4.38,35,122.4,6.96,4.228,4.36,0.877947923,79.45
